0 0 1 1 0
1 0.0300508 -0.0029373 0.998551 -0.0195133
2 0.0600091 0.0489676 0.996784 0.0986031
3 0.0899234 0.08214 0.99476 0.153226
4 0.119808 0.157514 0.9925 -0.108216
5 0.149646 0.136731 0.989996 -0.0313717
6 0.179184 0.123288 0.987003 0.0241186
7 0.208698 0.161712 0.983813 0.271125
8 0.238022 0.188085 0.980269 0.185889
9 0.267322 0.153743 0.976548 0.334091
10 0.29669 0.254763 0.972749 0.359796
11 0.3259 0.325851 0.968647 0.604563
12 0.354881 0.318908 0.964183 0.297027
13 0.383771 0.336276 0.959507 0.0733605
14 0.412448 0.393597 0.954506 0.216863
15 0.441189 0.347422 0.949468 0.109614
16 0.469836 0.516063 0.944236 -0.0785766
17 0.498173 0.489626 0.938601 -0.0581281
18 0.526352 0.453971 0.93273 -0.474717
19 0.554422 0.516809 0.926682 -0.575219
20 0.582204 0.547578 0.920284 -1.08447
21 0.609855 0.524755 0.913706 -0.43899
22 0.637295 0.645657 0.906875 0.340304
23 0.664561 0.652779 0.899839 0.0317875
24 0.69141 0.70287 0.892363 -0.548866
25 0.718076 0.635132 0.884696 -0.98295
26 0.744543 0.636153 0.876832 -1.08762
27 0.770985 0.67935 0.868954 -0.64834
28 0.79695 0.819789 0.860607 -0.62876
29 0.822781 0.777134 0.852157 -0.854365
30 0.84839 0.771892 0.843517 -1.19277
31 0.873705 0.8251 0.834626 -0.992356
32 0.898685 0.879943 0.825453 -1.17589
33 0.923503 0.858456 0.81618 -1.50688
34 0.948138 0.925911 0.806795 -0.843618
35 0.972366 0.921397 0.797075 -1.20226
36 0.996339 0.92245 0.787189 -1.36001
37 1.01986 1.02339 0.776945 -0.92927
38 1.0433 0.932494 0.766734 -1.04359
39 1.06634 1.08382 0.756228 -0.791738
40 1.08893 1.01156 0.745402 -0.716067
41 1.11121 1.03794 0.734407 -0.27174
42 1.13335 1.10109 0.723411 0.478965
43 1.1551 1.20315 0.712168 -0.0721328
44 1.17642 1.15714 0.700665 -0.240464
45 1.1974 1.1154 0.688986 -0.424487
46 1.21809 1.17907 0.67719 -0.185495
47 1.23837 1.20159 0.665181 -0.0869526
48 1.25839 1.26423 0.653103 0.165392
49 1.278 1.27892 0.640813 0.0978041
50 1.29726 1.2455 0.628387 -0.190519
51 1.31626 1.30841 0.61592 -0.417904
52 1.33476 1.25537 0.603167 -0.101127
53 1.35286 1.35642 0.59025 0.395797
54 1.37046 1.29606 0.577086 -0.204954
55 1.38789 1.29949 0.564002 0.28541
56 1.40479 1.37269 0.550643 0.501003
57 1.42138 1.36547 0.537245 0.754093
58 1.4375 1.44996 0.523657 0.692943
59 1.45315 1.47899 0.509871 0.59726
60 1.46857 1.43327 0.496149 0.650604
61 1.48337 1.53567 0.482104 0.892119
62 1.49786 1.50265 0.468056 0.990848
63 1.51221 1.51207 0.454182 1.07264
64 1.52566 1.63972 0.439722 1.31125
65 1.53874 1.44194 0.425214 1.03887
66 1.55156 1.55222 0.410794 1.35396
67 1.56379 1.60266 0.396118 1.0812
68 1.57559 1.51722 0.381366 1.21009
69 1.58708 1.54535 0.366663 1.09629
70 1.59804 1.64577 0.351785 1.51701
71 1.60865 1.66587 0.336936 1.28973
72 1.61882 1.60158 0.322012 0.740518
73 1.62843 1.6067 0.30691 1.08723
74 1.63768 1.5887 0.29184 0.749753
75 1.64652 1.67301 0.276748 0.721621
76 1.65489 1.74159 0.261582 0.665685
77 1.66269 1.77887 0.246249 0.89488
78 1.6699 1.65338 0.230736 0.388619
79 1.67682 1.62244 0.215361 0.366891
80 1.6834 1.68515 0.20006 0.430039
81 1.68935 1.73316 0.184561 0.39145
82 1.69479 1.68461 0.168982 0.777154
83 1.69992 1.70495 0.153541 0.854639
84 1.70448 1.76233 0.13796 1.35078
85 1.70859 1.71186 0.122388 1.47324
86 1.71228 1.74878 0.106837 1.56345
87 1.71546 1.76668 0.091247 1.94533
88 1.71833 1.77082 0.0758053 1.93305
89 1.72049 1.85905 0.0601106 1.84898
90 1.72221 1.68574 0.0444498 1.32092
91 1.72371 1.73405 0.0290557 1.49312
92 1.72464 1.86704 0.0135531 1.3521
93 1.72509 1.84779 -0.00194947 1.30482
