176 0.40918 0.396552 -0.879018 -0.633128
177 0.382917 0.405361 -0.881274 -0.0794366
178 0.356577 0.311901 -0.883301 0.0864997
179 0.330017 0.352545 -0.885246 0.56922
180 0.303507 0.420175 -0.88684 0.900542
181 0.276993 0.346893 -0.888151 1.00452
182 0.250414 0.333714 -0.889246 0.910193
183 0.223922 0.312726 -0.88998 1.25504
184 0.19722 0.240808 -0.890663 1.35587
185 0.170438 0.245221 -0.891165 1.17419
186 0.143514 0.193914 -0.891551 0.882114
187 0.116832 0.243641 -0.89144 0.963561
188 0.0901347 0.139704 -0.891109 1.16466
189 0.0632569 0.233786 -0.890728 1.26347
190 0.0365283 0.145735 -0.889968 1.4877
191 0.00995489 0.0083794 -0.888836 1.64719
192 -0.0167606 0.0253232 -0.887643 1.3693
193 -0.0434645 0.0772516 -0.886235 1.22814
194 -0.0700452 -0.0532487 -0.884508 0.927997
195 -0.0965812 -0.0764357 -0.882552 0.657352
196 -0.122912 -0.0801818 -0.880213 0.494679
197 -0.149303 -0.165229 -0.877771 0.138735
198 -0.175594 -0.0383846 -0.875069 0.0583002
199 -0.201889 -0.178849 -0.872219 -0.0540857
200 -0.227893 -0.218714 -0.86893 -0.227775
201 -0.253951 -0.27625 -0.865567 -0.786184
202 -0.279919 -0.362721 -0.861984 -1.14971
203 -0.305663 -0.277902 -0.858056 -1.29533
204 -0.331313 -0.366565 -0.853926 -0.877512
205 -0.356897 -0.39036 -0.849629 -1.14851
206 -0.382342 -0.312517 -0.845099 -0.962641
207 -0.407751 -0.378497 -0.840446 -0.689842
208 -0.432878 -0.369594 -0.83543 -0.718127
209 -0.457994 -0.401243 -0.830334 -0.611063
210 -0.482946 -0.48686 -0.825008 -0.507119
211 -0.50761 -0.566979 -0.819338 -0.625906
212 -0.53234 -0.515898 -0.81369 -1.10672
213 -0.55654 -0.575376 -0.807468 -0.70326
214 -0.580706 -0.564596 -0.80119 -0.563988
215 -0.604658 -0.604161 -0.794678 -0.374418
216 -0.628609 -0.619472 -0.788154 -0.544781
217 -0.652295 -0.61472 -0.781356 -0.790969
218 -0.675836 -0.623752 -0.774414 -0.637582
219 -0.699019 -0.589927 -0.767121 -0.330513
220 -0.722022 -0.743533 -0.759667 -0.411044
221 -0.744853 -0.803203 -0.752071 -0.992013
222 -0.76731 -0.777906 -0.744134 -1.10316
223 -0.789629 -0.834418 -0.736107 -1.13727
224 -0.811774 -0.869992 -0.727958 -0.900824
225 -0.833479 -0.772539 -0.719427 -0.605024
226 -0.855032 -0.897967 -0.710817 -0.613788
227 -0.876379 -0.921354 -0.702078 -0.967568
228 -0.897394 -0.898622 -0.69309 -1.18555
229 -0.918178 -0.910489 -0.683965 -1.27204
230 -0.938727 -0.959458 -0.674706 -1.00342
231 -0.959007 -0.931113 -0.665284 -0.731682
232 -0.978784 -0.991547 -0.655473 -0.314141
233 -0.998343 -1.02523 -0.645575 -0.342548
234 -1.01765 -0.967166 -0.635559 0.0354042
235 -1.03662 -0.951348 -0.625355 0.185466
236 -1.05532 -0.987538 -0.615025 0.261901
237 -1.07368 -1.10186 -0.604514 0.456259
238 -1.09193 -1.05935 -0.594057 0.306137
239 -1.10976 -1.0577 -0.583346 0.114939
240 -1.12738 -1.11569 -0.572603 -0.121074
241 -1.14438 -1.10866 -0.561422 -0.136608
242 -1.16122 -1.13311 -0.550274 0.308367
243 -1.17777 -1.17017 -0.539043 0.112873
244 -1.19383 -1.19775 -0.527522 0.371168
245 -1.20965 -1.24398 -0.515984 0.291638
246 -1.2253 -1.17547 -0.504489 0.491881
247 -1.24041 -1.22852 -0.492685 0.351139
248 -1.25523 -1.23087 -0.480817 1.07862
249 -1.26969 -1.23445 -0.468837 0.898634
250 -1.28381 -1.18001 -0.456758 1.33476
251 -1.29742 -1.26765 -0.444432 1.45232
252 -1.31066 -1.18976 -0.431987 1.33059
253 -1.32367 -1.22791 -0.419595 1.08482
254 -1.33639 -1.30751 -0.407191 1.25747
255 -1.34863 -1.34739 -0.39457 1.39323
256 -1.36051 -1.38801 -0.381891 1.18494
257 -1.37204 -1.41293 -0.36914 1.04274
258 -1.3831 -1.34994 -0.356226 0.907492
259 -1.39373 -1.31911 -0.343188 0.811226
260 -1.40404 -1.40828 -0.330143 0.838031
261 -1.41403 -1.35621 -0.317097 0.664723
262 -1.42335 -1.4198 -0.303708 0.488683
263 -1.4326 -1.45233 -0.290571 0.4807
264 -1.4413 -1.44704 -0.277229 0.154919
265 -1.44968 -1.40898 -0.263907 0.296649
266 -1.45762 -1.50471 -0.250486 0.361464
267 -1.46501 -1.47621 -0.236868 0.682289
268 -1.47215 -1.50432 -0.223361 0.93759
269 -1.47882 -1.41868 -0.209745 1.16574
270 -1.48522 -1.52361 -0.19623 0.937228
271 -1.49112 -1.52854 -0.182575 0.518688
272 -1.49671 -1.49208 -0.168998 0.557124
273 -1.5016 -1.46068 -0.155094 0.385472
274 -1.50629 -1.57806 -0.141383 0.585871
275 -1.51054 -1.49738 -0.127628 0.638225
276 -1.5144 -1.51713 -0.113868 0.424979
277 -1.51786 -1.52204 -0.100114 -0.0716258
278 -1.52079 -1.55092 -0.0862325 -0.0882562
279 -1.52346 -1.52908 -0.0724911 0.268914
280 -1.52566 -1.55623 -0.0587039 0.647108
281 -1.52732 -1.44855 -0.0447791 0.473674
282 -1.52858 -1.49305 -0.0308886 0.311213
283 -1.52958 -1.46417 -0.0171535 0.502589
284 -1.53017 -1.48031 -0.00344033 0.367027
285 -1.5304 -1.5608 0.0102168 0.38798
286 -1.53018 -1.5127 0.0238882 0.0554626
287 -1.52956 -1.51397 0.0375223 -0.00578811
288 -1.5283 -1.52415 0.0513669 0.124553
289 -1.52672 -1.50677 0.0650851 0.353864
290 -1.52494 -1.50477 0.0785542 0.126732
291 -1.52257 -1.50198 0.0921754 0.0803594
292 -1.51973 -1.57292 0.105817 -0.197951
293 -1.51653 -1.52941 0.119357 0.0732037
294 -1.51296 -1.44688 0.132813 0.629633
295 -1.50903 -1.48876 0.146176 0.448871
296 -1.50461 -1.5217 0.159575 0.241867
297 -1.49975 -1.48296 0.172948 0.0924833
298 -1.49443 -1.4554 0.186319 0.118018
299 -1.48884 -1.49182 0.199491 0.213962
300 -1.4829 -1.52745 0.212547 0.213317
301 -1.47641 -1.42716 0.225684 0.691174
302 -1.46965 -1.4275 0.238625 0.358818
303 -1.46246 -1.49015 0.251527 0.10091
304 -1.45491 -1.3513 0.264316 0.140904
305 -1.44708 -1.50425 0.276917 -0.257298
306 -1.43889 -1.35088 0.289403 -0.371317
307 -1.43007 -1.45714 0.30206 -0.358297
308 -1.42099 -1.44624 0.3145 -0.453935
309 -1.41147 -1.49581 0.326902 -0.436492
310 -1.40162 -1.46552 0.339151 -0.69165
311 -1.39157 -1.37258 0.351138 -0.513969
312 -1.38103 -1.4661 0.363137 -0.384821
313 -1.37034 -1.4156 0.374814 -0.2304
314 -1.3591 -1.33548 0.386588 -0.248938
315 -1.3475 -1.39439 0.398238 -0.580692
316 -1.33553 -1.40361 0.409789 -0.497074
317 -1.32327 -1.26522 0.421165 -0.327381
318 -1.31055 -1.29794 0.432526 -0.374841
319 -1.29756 -1.35727 0.44369 -0.483798
320 -1.28434 -1.37892 0.454607 -0.407343
321 -1.27066 -1.28087 0.465525 -0.181062
322 -1.25674 -1.30439 0.476222 -0.474784
323 -1.24255 -1.26129 0.486723 -0.235164
324 -1.22788 -1.26224 0.497241 -0.350358
325 -1.21301 -1.24207 0.507501 -0.303202
326 -1.19773 -1.26532 0.517709 -0.500343
327 -1.1822 -1.25309 0.527714 -0.618638
328 -1.16636 -1.20437 0.537567 -0.376679
329 -1.15026 -1.04344 0.547231 0.0667288
330 -1.13371 -1.22524 0.556892 0.171627
331 -1.11684 -1.02845 0.566432 0.137861
332 -1.09974 -1.09231 0.575739 0.137039
333 -1.08244 -1.11007 0.584796 0.516151
334 -1.06494 -1.09113 0.593623 0.740964
335 -1.04717 -1.024 0.602279 0.866723
336 -1.02915 -0.988434 0.610746 0.939531
337 -1.01089 -0.974758 0.61903 0.489022
338 -0.992238 -1.0751 0.627282 0.506242
339 -0.973406 -1.03995 0.635285 0.263665
340 -0.954464 -0.937933 0.642975 0.490008
341 -0.935213 -0.907797 0.650563 0.274447
342 -0.915833 -0.996132 0.657867 0.368637
343 -0.896179 -0.915655 0.665041 0.814558
344 -0.876296 -0.932253 0.672041 0.837124
345 -0.856215 -0.876336 0.678839 1.0134
346 -0.835807 -0.797075 0.685569 1.11746
347 -0.815294 -0.823375 0.69201 1.18913
348 -0.79454 -0.819348 0.698303 1.03199
349 -0.773551 -0.746172 0.704446 0.752951
350 -0.75236 -0.720856 0.710409 0.790594
351 -0.731005 -0.707165 0.716157 0.902706
352 -0.709624 -0.66669 0.721559 1.18552
353 -0.687959 -0.664246 0.726881 0.980301
354 -0.666282 -0.720887 0.731853 0.99359
355 -0.64441 -0.693984 0.736668 0.804322
356 -0.622219 -0.510694 0.741453 1.25216
357 -0.600036 -0.52673 0.745881 0.905901
358 -0.57752 -0.647662 0.750302 0.774754
359 -0.555048 -0.558063 0.754337 0.574671
360 -0.532323 -0.479625 0.758296 0.472489
361 -0.509421 -0.443417 0.762102 0.0213165
362 -0.486448 -0.436902 0.765654 0.344829
363 -0.463549 -0.524986 0.768812 0.610283
364 -0.440624 -0.441827 0.771692 0.860933
365 -0.417317 -0.354052 0.774657 1.13442
366 -0.394074 -0.367977 0.777254 1.55805
367 -0.370869 -0.351222 0.779521 2.01574
368 -0.347502 -0.296648 0.781672 2.3095
369 -0.324002 -0.235559 0.783676 2.50875
370 -0.300442 -0.264671 0.785467 2.07428
371 -0.276921 -0.187235 0.78695 2.02521
372 -0.253497 -0.165868 0.788077 2.18424
373 -0.229954 -0.214665 0.789077 2.29414
374 -0.206114 -0.147686 0.79013 1.96172
375 -0.18244 -0.157734 0.790771 1.97854
376 -0.158762 -0.0674156 0.791181 2.1107
377 -0.134958 -0.169677 0.791492 2.05763
378 -0.111091 -0.0495729 0.791642 2.46287
379 -0.087293 -0.128951 0.791503 2.28682
380 -0.0634584 -0.0332319 0.79119 2.16938
381 -0.0396533 0.036739 0.790644 2.22739
382 -0.0159431 0.00951772 0.789806 2.38824
383 0.00752034 0.0972433 0.788534 2.16142
384 0.031291 0.133422 0.787398 2.45241
385 0.0551258 0.134162 0.786148 2.49582
386 0.0787764 0.137384 0.784539 2.99189
387 0.10245 0.133426 0.782791 2.79705
388 0.125866 0.232994 0.780627 2.88632
389 0.149211 0.207951 0.778249 2.92382
390 0.17247 0.253234 0.775651 2.84828
391 0.195713 0.205241 0.772908 3.04092
392 0.218939 0.28676 0.770026 3.28179
393 0.241818 0.337333 0.766679 3.02217
394 0.264833 0.402521 0.763367 2.80309
395 0.287648 0.358116 0.759752 2.78275
396 0.310344 0.315349 0.755927 2.70147
397 0.333105 0.380229 0.752084 2.46929
398 0.355579 0.355546 0.747869 2.26594
399 0.377893 0.402065 0.743425 2.27157
400 0.400179 0.372297 0.738893 1.98134
401 0.422435 0.50365 0.734272 2.4048
402 0.444519 0.445145 0.729424 2.49932
403 0.466224 0.556037 0.724152 2.88786
404 0.487795 0.538217 0.718715 3.02363
405 0.509397 0.547442 0.713288 3.16638
406 0.530874 0.62737 0.707712 3.07715
407 0.551929 0.550995 0.701696 2.90103
408 0.572896 0.755092 0.695592 3.1436
409 0.593771 0.634304 0.6894 3.07103
410 0.614519 0.729639 0.683088 2.69356
411 0.635144 0.792205 0.676665 2.93591
412 0.655473 0.716452 0.669963 2.99563
413 0.675458 0.704507 0.662945 2.67547
414 0.69543 0.757884 0.655955 2.9607
415 0.715256 0.757954 0.648859 2.91213
416 0.734714 0.790973 0.641441 2.89002
417 0.753981 0.797242 0.633891 2.88335
418 0.773023 0.968271 0.626179 3.43852
419 0.791945 0.891868 0.618419 2.98125
420 0.810495 0.842697 0.610361 2.68507
421 0.828719 0.863131 0.602065 2.47772
422 0.846797 0.900194 0.593719 2.41996
423 0.864605 0.901823 0.585203 2.4852
424 0.882129 0.967287 0.576512 2.81069
425 0.899557 0.95501 0.567841 2.51166
426 0.916778 0.935108 0.559079 2.43297
427 0.933538 0.973651 0.549978 2.18336
428 0.949951 0.98078 0.540664 1.8592
429 0.966049 0.966311 0.531182 1.51798
430 0.982007 1.05212 0.521713 1.30303
431 0.997639 1.01252 0.512072 1.09063
432 1.01289 1.07207 0.502216 1.17309
433 1.02791 1.10521 0.492302 1.17118
434 1.04282 1.07111 0.482448 1.1494
435 1.05718 1.05098 0.472232 0.874975
436 1.07127 1.08852 0.46193 0.924245
437 1.08521 1.05353 0.451676 1.19303
438 1.09875 1.21832 0.441224 1.45566
439 1.11193 1.11434 0.430617 1.71309
440 1.1249 1.16846 0.420012 1.63844
441 1.13761 1.22492 0.409372 1.17808
442 1.14988 1.22715 0.398502 1.09002
443 1.16176 1.18053 0.38748 1.17764
444 1.1734 1.20614 0.376464 1.33561
445 1.18461 1.17797 0.365249 1.30413
446 1.19552 1.21922 0.353997 1.562
447 1.20616 1.21783 0.342719 1.38668
448 1.21637 1.27905 0.331278 1.70236
449 1.22637 1.20174 0.319903 1.62723
450 1.23595 1.26885 0.308369 1.81105
451 1.24539 1.30345 0.296967 2.01874
452 1.25439 1.34392 0.285401 1.78199
453 1.2629 1.24775 0.273634 1.63255
454 1.27107 1.33138 0.261819 1.55063
455 1.27881 1.28116 0.249871 1.59971
456 1.28629 1.30929 0.23797 1.42509
457 1.29325 1.28673 0.225861 1.94768
458 1.3 1.32449 0.213857 1.93916
459 1.30654 1.31871 0.201964 1.9645
460 1.31261 1.35497 0.189912 1.96154
461 1.31812 1.38255 0.177626 1.4505
462 1.32333 1.27399 0.165373 1.46729
463 1.32824 1.33539 0.153168 1.44568
464 1.33293 1.37554 0.141076 1.4521
465 1.33717 1.37354 0.128876 1.47896
466 1.34105 1.36506 0.116664 1.52769
467 1.3445 1.35284 0.10437 1.64927
468 1.34754 1.44706 0.0920221 1.60402
469 1.35048 1.4567 0.0799354 1.60707
470 1.35303 1.40276 0.0678093 1.58426
471 1.35513 1.34575 0.0555971 1.46365
472 1.35688 1.35722 0.043396 1.43748
473 1.35817 1.4403 0.0311088 1.34046
474 1.35912 1.37999 0.0188587 1.07492
475 1.35964 1.38294 0.00655219 1.44551
476 1.35997 1.46275 -0.00556131 1.75302
477 1.35998 1.435 -0.0176143 1.86097
478 1.35963 1.44724 -0.0296544 1.7594
479 1.35882 1.43316 -0.0417647 2.02151
480 1.35761 1.43034 -0.0538848 2.25072
481 1.35595 1.49859 -0.0660642 2.38758
482 1.3538 1.43861 -0.0783383 2.19001
483 1.35136 1.47972 -0.090499 2.10289
484 1.34872 1.41165 -0.10245 1.89857
485 1.34556 1.36629 -0.114522 1.86255
486 1.34216 1.36771 -0.126423 1.75074
487 1.33835 1.39995 -0.138331 1.88761
488 1.33427 1.42658 -0.150101 1.84684
489 1.32975 1.31661 -0.161899 1.84799
490 1.32489 1.37096 -0.173624 2.09108
491 1.31968 1.4592 -0.185286 2.42597
492 1.31418 1.32468 -0.196831 2.04878
493 1.30817 1.34189 -0.208473 1.88279
494 1.30204 1.43673 -0.219801 2.02883
495 1.29557 1.2888 -0.231072 1.69262
496 1.28856 1.34029 -0.242457 1.55517
497 1.28126 1.37273 -0.253722 1.38519
498 1.27355 1.30681 -0.264965 1.21549
499 1.26577 1.27219 -0.275861 0.945777
500 1.25759 1.3457 -0.286749 0.709012
501 1.24908 1.27482 -0.297548 0.314139
502 1.24009 1.27935 -0.308398 -0.362009
503 1.23079 1.22159 -0.31915 -0.532712
504 1.22134 1.12462 -0.329627 -0.813867
505 1.21151 1.21194 -0.340066 -0.987485
506 1.20127 1.16236 -0.350489 -1.45537
507 1.19111 1.13381 -0.36042 -1.74797
508 1.18022 1.15734 -0.370676 -1.32335
509 1.16902 1.08207 -0.380828 -1.15646
510 1.15768 1.11111 -0.390688 -1.56809
511 1.14621 1.13263 -0.400275 -1.44389
512 1.13422 1.07836 -0.409972 -1.13003
513 1.1215 1.00011 -0.419984 -1.53274
514 1.10879 1.0283 -0.429556 -1.84719
515 1.09598 1.09204 -0.43882 -1.54926
516 1.08293 1.06785 -0.447912 -0.996721
517 1.06952 1.03237 -0.456957 -0.963685
518 1.05577 1.00838 -0.465934 -1.02822
519 1.04177 1.00209 -0.474764 -1.12505
520 1.02759 1.02798 -0.483364 -1.11511
521 1.01335 1.02092 -0.491624 -1.00459
522 0.998298 0.958614 -0.50031 -0.981156
523 0.983149 0.972666 -0.508684 -1.07396
524 0.967794 0.944574 -0.516864 -1.376
525 0.952353 1.0214 -0.524734 -1.5284
526 0.936642 0.923593 -0.532487 -1.67276
527 0.920459 0.917158 -0.540327 -1.83799
528 0.904211 0.920192 -0.547838 -1.78625
529 0.887605 0.810535 -0.555325 -1.53273
530 0.870972 0.803613 -0.562454 -1.67009
531 0.854097 0.850789 -0.569451 -1.45432
532 0.836953 0.761856 -0.576344 -1.52539
533 0.81956 0.758156 -0.583114 -1.18837
534 0.801913 0.774632 -0.58977 -1.09711
535 0.784094 0.806723 -0.596228 -0.857504
536 0.766276 0.792962 -0.602321 -1.09014
537 0.748171 0.748793 -0.60835 -1.16772
538 0.729954 0.68932 -0.614137 -1.55092
539 0.711576 0.742716 -0.61974 -1.7525
540 0.692891 0.674767 -0.625307 -1.91693
541 0.674189 0.670175 -0.630548 -2.21667
542 0.65523 0.613367 -0.635713 -2.11461
543 0.636146 0.604977 -0.640669 -1.94871
544 0.616966 0.536968 -0.645393 -2.1398
545 0.597551 0.507308 -0.650031 -2.19323
546 0.578031 0.603709 -0.654453 -1.84263
547 0.55831 0.522374 -0.658761 -1.89096
548 0.538422 0.532189 -0.662922 -1.70723
549 0.518693 0.53278 -0.666615 -1.6474
550 0.498664 0.445212 -0.670314 -1.73374
551 0.478535 0.414657 -0.673816 -2.05469
552 0.458311 0.461049 -0.677121 -1.79238
553 0.437939 0.427103 -0.680289 -1.88897
554 0.417676 0.369301 -0.683065 -1.84892
555 0.397208 0.445632 -0.685775 -2.02324
556 0.376607 0.344052 -0.68835 -2.14814
557 0.355933 0.277581 -0.69073 -2.00879
558 0.335072 0.298859 -0.693036 -2.0859
559 0.314102 0.266364 -0.695191 -2.0149
560 0.293136 0.253558 -0.697085 -1.90554
561 0.272344 0.287834 -0.698557 -1.45412
562 0.251448 0.232887 -0.6999 -1.38309
563 0.230485 0.177913 -0.701079 -1.35638
564 0.209303 0.247467 -0.702252 -1.30981
565 0.188283 0.116312 -0.703034 -1.28142
566 0.167209 0.195415 -0.703658 -1.1471
567 0.146001 0.135775 -0.704205 -1.32966
568 0.124949 0.108683 -0.704389 -1.53128
569 0.103878 0.120745 -0.704396 -1.62157
570 0.0827347 0.0604055 -0.704286 -1.95123
571 0.0616865 0.0316089 -0.703893 -1.86401
572 0.0406011 0.0113773 -0.703361 -1.5596
573 0.0194891 -0.0802654 -0.702683 -1.83744
574 -0.00165723 0.00583263 -0.70187 -1.85189
575 -0.0226319 -0.0382947 -0.700721 -1.77216
576 -0.0435404 -0.0455008 -0.699353 -1.72632
577 -0.0643775 -0.0675915 -0.697769 -1.57579
578 -0.0855457 -0.0968079 -0.696378 -1.5303
579 -0.106419 -0.134783 -0.694546 -1.79643
580 -0.127132 -0.149267 -0.692422 -1.55734
581 -0.14781 -0.175635 -0.690145 -1.7143
582 -0.168579 -0.18943 -0.687843 -2.14977
583 -0.189151 -0.154017 -0.685232 -2.12795
584 -0.209694 -0.271585 -0.682488 -1.88179
585 -0.230246 -0.233918 -0.679654 -1.78515
586 -0.250616 -0.284282 -0.676543 -1.81746
587 -0.27082 -0.35039 -0.67318 -1.78817
